id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,title,vote_average,vote_count,production_company
87421,English,Riddick,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",9.596377,/duoN6oNGp1emHkkhlTcY76Wz2ED.jpg,2013-09-02,119,Riddick,6.2,2066.0,One Race Productions
151960,English,Planes,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",11.604181,/c8ALtmmmtofVYOxSJG0S5ZcP2pF.jpg,2013-08-09,91,Planes,5.7,568.0,Walt Disney Pictures
158999,English,Blackfish,"Notorious killer whale Tilikum is responsible for the deaths of three individuals, including a top killer whale trainer. Blackfish shows the sometimes devastating consequences of keeping such intelligent and sentient creatures in captivity.",5.495138,/aqAYjUWZyoOjG9mHj380O0kFSxZ.jpg,2013-06-07,83,Blackfish,7.9,456.0,Manny O Productions
115348,English,Paranoia,"An entry-level employee at a powerful corporation finds himself occupying a corner office, but at a dangerous price: he must spy on his boss's old mentor to secure for him a multi-billion dollar advantage.",7.249581,/kSxJnejeNaMlQv3I2hnvBMSOqoo.jpg,2013-08-14,106,Paranoia,5.6,358.0,Gaumont
149870,Japanese,風立ちぬ,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",9.310866,/3OTcCyf7QbGdVxsS8GLtaSsTZtP.jpg,2013-07-20,126,The Wind Rises,7.7,720.0,Toho Company
115782,English,Jobs,The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.,14.294019,/ioI5pOOr5yWZAAZPEts5oSQwUrT.jpg,2013-08-16,128,Jobs,6.0,1183.0,Open Road Films
123553,English,The Mortal Instruments: City of Bones,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",14.336187,/6tUdKoNdBsu321nMpvQsj81DA8e.jpg,2013-08-21,130,The Mortal Instruments: City of Bones,6.2,1649.0,Constantin Film Produktion
132363,English,The Butler,"A look at the life of Cecil Gaines who served eight presidents as the White House's head butler from 1952 to 1986, and had a unique front-row seat as political and racial history was made.",11.061894,/hUjEYTN5NuK8kYRQxngS7itpBQC.jpg,2013-08-16,132,The Butler,7.2,1134.0,Laura Ziskin Productions
157360,English,In a World...,"An underachieving vocal coach is motivated by her father, the king of movie-trailer voice-overs, to pursue her aspirations of becoming a voice-over star. Amidst pride, sexism and family dysfunction, she sets out to change the voice of a generation.",9.769134,/dNtDUD9OzMSDj5Z7ZyDoouLnioU.jpg,2013-08-09,93,In a World...,6.4,232.0,3311 Productions
122906,English,About Time,"The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.",11.213913,/zSuh8dGwqpsWR7ccvYbfxbSZ37o.jpg,2013-08-16,123,About Time,7.8,2140.0,Working Title Films
30061,English,Justice League: Crisis on Two Earths,"A heroic version of Lex Luthor from an alternate universe appears to recruit the Justice League to help save his Earth from the Crime Syndicate, an evil version of the League. What ensues is the ultimate battle of good versus evil in a war that threatens both planets and, through a devious plan launched by Batman's counterpart Owlman, puts the balance of all existence in peril.",6.108241,/mImQPVPKNGlqPDmewsZ7TLvHND.jpg,2010-02-23,75,Justice League: Crisis on Two Earths,7.1,152.0,DC Comics
199373,English,The Frozen Ground,An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,12.388833,/2bD6kKCqzsHdcDRxfpMJjSHQmey.jpg,2013-07-18,105,The Frozen Ground,6.1,473.0,Grindstone Entertainment Group
83899,English,You're Next,"When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of their victims harbors a secret talent for fighting back.",6.464826,/qhVj0F09RFtQdBrBMPhrdzivRcI.jpg,2011-09-10,95,You're Next,6.6,787.0,HanWay Films
169209,English,Empire State,"After failing to get into the police academy, Chris Potamitis (Hemsworth), settles for a security guard job with the EMPIRE STATE Armored Truck Company. He makes the mistake of mentioning the company's lax security to his best friend, Eddie (Angarano) &amp; is unwittingly drawn into an elaborate scheme to rob the abundant amounts of cash being stored there - resulting in the largest cash heist in U.S. History. As the stakes continue to rise, Chris and Eddie must outwit James Ransone (Johnson), the veteran NYPD Detective hot on their trail, &amp; the local crime bosses that want to know who pulled a job on their turf.",9.003792,/rlGhBE58cEAWU6hWh77MQlQ1DRo.jpg,2013-09-03,94,Empire State,4.9,229.0,Grindstone Entertainment Group
111190,English,Adore,"Lil and Roz are two lifelong friends, having grown up together as neighbors in an idyllic beach town. As adults, their sons have developed a friendship as strong as that which binds their mothers. One summer, all four are confronted by simmering emotions that have been mounting between them, and each find unexpected happiness in relationships that cross the bounds of convention.",12.260159,/l2OTtTGfSfBRKArvzn14sk3xiNL.jpg,2013-04-03,100,Adore,6.1,296.0,Gaumont
118293,French,Le magasin des suicides,A city where suicide is the only growing business. A shop where you can get everything to cater this urge. In the hand of one family for centuries.. till they get a happy baby. And he has to power to make all around him happy as well.,5.496384,/zdDNU1tWf4T91en6W3YvF8XvJVa.jpg,2012-09-26,80,The Suicide Shop,6.2,169.0,ARP Sélection
211954,Spanish,No se Aceptan Devoluciones,"Valentin is Acapulco's resident playboy, until a former fling leaves a baby on his doorstep and him heading with her out of Mexico.",6.507895,/dhf4A9Hwg1ZSsq6FkqEhX33SruX.jpg,2013-07-20,115,Instructions Not Included,7.5,210.0,Filmax
164558,English,One Direction: This Is Us,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",5.988929,/fs8f3PRdrHQvs4Hk9rFKVv5qCGq.jpg,2013-08-28,92,One Direction: This Is Us,8.0,209.0,Columbia Pictures
146223,English,Closed Circuit,"A terrorist attack in London results in the capture of suspect Farroukh Erdogan (Denis Moschitto). The attorney general appoints Claudia Simmons-Howe (Rebecca Hall) as special advocate on Erdogan's legal team. On the eve of the trial, Erdogan's lawyer dies, and a new defense attorney, Martin Rose (Eric Bana), steps in. Martin and Claudia are former lovers, a fact which must remain hidden. As Martin assembles his case, he uncovers a sinister conspiracy, placing him and Claudia in danger.",12.797172,/3k7DtTGF7AlAL3dVJ4HiJIwLmZn.jpg,2013-08-28,96,Closed Circuit,5.8,174.0,Focus Features
146227,English,Getaway,"Former race car driver Brent Magna (Hawke) is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner (Gomez) on a high-speed race against time, at the command of the mysterious villain holding his wife hostage.",13.224288,/5UJQhrdzxnxAumgyJMgVX9DguC6.jpg,2013-08-29,90,Getaway,4.9,248.0,Dark Castle Entertainment
49047,English,Gravity,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",18.50194,/uPxtxhB2Fy9ihVqtBtNGHmknJqV.jpg,2013-09-27,91,Gravity,7.3,5879.0,Warner Bros.
207768,English,I Spit on Your Grave 2,"Naturally beautiful, Katie has just settled into New York where she, like many other young women, is trying to make it as a model. But what starts out as an innocent and simple photo shoot soon turns into something disturbingly unthinkable! Raped, tortured and kidnapped to a foreign country, Jessica is buried alive and left to die. Against all odds, she manages to escape. Severely injured, she will have to tap into the darkest places of the human psyche to not only survive, but to exact her revenge…",12.75872,/qHCHcx5Kwl7bRPPbOK59yrzYAR9.jpg,2013-08-25,106,I Spit on Your Grave 2,5.9,281.0,Cinetel Films
212716,English,What If,"Wallace, a medical school dropout, has been repeatedly burned by bad relationships. So while everyone around him, including his roommate Allan, seems to be finding the perfect partner, Wallace decides to put his love life on hold.  It is then that he meets Chantry, an animator who lives with her long term boyfriend Ben.  Wallace and Chantry form an instant connection, striking up a close friendship. But there is no denying the chemistry between them, leading the pair to wonder:  what if the love of your life is actually your best friend?",10.841891,/g5vPBCJbBX36oikg68brcl7PU5a.jpg,2013-09-07,93,What If,6.7,688.0,Fastnet Films
146233,English,Prisoners,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",11.96262,/yAhqW57pwMAsCgmZpM5zSIVQVTh.jpg,2013-09-18,153,Prisoners,7.9,3183.0,Alcon Entertainment
164457,English,Out of the Furnace,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",6.760321,/uzAdwkg8jJZaILUmhqMVup8gEyy.jpg,2013-12-06,116,Out of the Furnace,6.5,731.0,Appian Way
156711,English,Austenland,"Obsessed with the BBC production of ""Pride and Prejudice"", a woman travels to a Jane Austen theme park in search for her perfect gentleman.",8.076305,/oyJBZ5DoOx5MVXUEe3YHJcs2FmQ.jpg,2013-08-15,97,Austenland,6.6,192.0,Fickle Fish Films
91586,English,Insidious: Chapter 2,The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.,9.040324,/qjzk0pig5c7aTLlvKzcegD9PXA.jpg,2013-09-12,106,Insidious: Chapter 2,6.5,1237.0,Sony Pictures
96721,English,Rush,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,10.63552,/cjEepHZOZAwmK6nAj5jis6HV75E.jpg,2013-09-02,123,Rush,7.7,2310.0,Revolution Films
112205,English,The Family,"The Manzoni family, a notorious mafia clan, is relocated to Normandy, France under the witness protection program, where fitting in soon becomes challenging as their old habits die hard.",8.047735,/9Qnug9QrwUCQhd7dSfGJfJMO1zS.jpg,2013-09-13,111,The Family,6.1,1052.0,Canal Plus
169813,English,Short Term 12,"Grace, a compassionate young supervisor at a foster care facility, works with her boyfriend and colleague, Mason, to help at-risk teens. But when a new charge dredges up memories of her own troubled past, Grace's tough exterior begins eroding.",12.34835,/wYkiNNMM1O5c2yEcj8Lf9UbaB1a.jpg,2013-08-23,96,Short Term 12,7.9,460.0,Traction Media
129139,English,The To Do List,"Feeling pressured to become more sexually experienced before she goes to college, Brandy Klark makes a list of things to accomplish before hitting campus in the fall.",7.081404,/kcFuRIq7vVNkjcPcvNcdsT2Bgf9.jpg,2013-07-24,104,The To Do List,5.5,348.0,3 Arts Entertainment
19458,English,Princess Protection Program,"When Princess Rosalinda is about to become queen of her country of Costa Luna, the country is invaded by an evil dictator. She is put into the Princess Protection Program, a secret organization funded by royal families that looks after endangered princesses. Rosalinda is taken under the wing of Mason Verica, an agent in the PPP from rural Louisiana. While there, she meets his daughter,",5.626141,/u23mffpCCgltkWFnty6cSeUBjC.jpg,2009-06-18,89,Princess Protection Program,6.2,381.0,Disney Channel
