,id,spoken_languages
47753,134908,français
47754,407897,english
47755,36918,český
47756,375950,français
47757,383559,deutsch
47758,305956,english
47759,74199,český
47760,369443,한국어/조선말
47761,140380,한국어/조선말
47762,381034,english
47763,287603,english
47764,48250,italiano
47765,142966,english
47766,336736,english
47767,33495,italiano
47768,246829,italiano
47769,77137,italiano
47770,77147,italiano
47771,46028,italiano
47772,41583,italiano
47773,124202,italiano
47774,73755,italiano
47775,42290,italiano
47776,287982,english
47777,363969,polski
47778,125926,svenska
47779,105734,svenska
47780,139195,svenska
47781,162818,svenska
47782,197528,svenska
47783,128900,svenska
47784,128900,dansk
47785,119769,svenska
47786,228432,dansk
47787,228432,english
47788,228432,latviešu
47789,228432,svenska
47790,34527,svenska
47791,125882,svenska
47792,22615,english
47793,57500,svenska
47794,78098,english
47795,32034,english
47796,253817,english
47797,253817,somali
47798,357786,日本語
47799,55426,日本語
47800,55431,日本語
47801,55430,日本語
47802,55435,日本語
47803,55437,日本語
47804,55438,日本語
47805,225745,日本語
47806,40627,français
47807,20072,français
47808,357390,日本語
47809,296917,日本語
47810,412214,suomi
47811,357837,english
47812,316784,english
47813,33714,pусский
47814,287623,english
47815,135990,english
47816,184341,english
47817,184341,español
47818,280416,english
47819,238204,فارسی
47820,358807,english
47821,352890,deutsch
47822,352890,english
47823,360321,english
47824,356757,italiano
47825,316074,deutsch
47826,333367,english
47827,333367,français
47828,273080,english
47829,43701,english
47830,290290,english
47831,360809,euskera
47832,344906,english
47833,115929,nederlands
47834,115929,deutsch
47835,366324,english
47836,315011,italiano
47837,315011,deutsch
47838,315011,english
47839,315011,日本語
47840,132030,pусский
47841,394223,english
47842,402331,english
47843,52954,english
47844,52954,français
47845,52954,español
47846,412678,english
47847,412519,english
47848,36161,pусский
47849,164990,বাংলা
47850,40790,english
47851,40790,
47852,40790,español
47853,351242,english
47854,291351,english
47855,291351,日本語
47856,54837,español
47857,16257,日本語
47858,320037,español
47859,63186,italiano
47860,36163,pусский
47861,94055,english
47862,352492,english
47863,199644,český
47864,369202,english
47865,369202,suomi
47866,302818,français
47867,302818,english
47868,395985,français
47869,51822,español
47870,85483,english
47871,372058,日本語
47872,361705,español
47873,373397,português
47874,63700,english
47875,206260,普通话
47876,97513,no language
47877,398633,english
47878,62726,pусский
47879,66824,english
47880,173662,english
47881,110669,english
47882,172259,english
47883,34219,english
47884,34219,español
47885,50717,english
47886,89068,广州话 / 廣州話
47887,89068,english
47888,89068,español
47889,380734,english
47890,41025,english
47891,288503,english
47892,27696,english
47893,180095,english
47894,253277,english
47895,111312,english
47896,97995,english
47897,398137,english
47898,44173,english
47899,85196,english
47900,116514,english
47901,119374,português
47902,171346,english
47903,188001,english
47904,44868,english
47905,372640,français
47906,295621,العربية
47907,382873,hrvatski
47908,377852,english
47909,377852,deutsch
47910,377852,日本語
47911,298662,english
47912,20413,हिन्दी
47913,318277,english
47914,314404,italiano
47915,169355,english
47916,111582,english
47917,108220,english
47918,96700,english
47919,128669,english
47920,74130,english
47921,113841,english
47922,43500,english
47923,85840,english
47924,46014,english
47925,364690,english
47926,111031,english
47927,252853,english
47928,22240,français
47929,22623,français
47930,36162,pусский
47931,40235,english
47932,40235,français
47933,375573,english
47934,336212,فارسی
47935,114499,english
47936,111326,english
47937,114503,english
47938,189888,english
47939,278041,
47940,381691,
47941,130062,no language
47942,410965,english
47943,103218,italiano
47944,60067,italiano
47945,108437,italiano
47946,64386,français
47947,63269,italiano
47948,198518,english
47949,198518,español
47950,105693,italiano
47951,113629,français
47952,214041,italiano
47953,80441,italiano
47954,225940,italiano
47955,180680,हिन्दी
47956,46040,हिन्दी
47957,75896,हिन्दी
47958,147767,हिन्दी
47959,356191,deutsch
47960,356191,english
47961,356191,polski
47962,356191,
47963,58051,हिन्दी
47964,399814,english
47965,69775,english
47966,69775,हिन्दी
47967,168114,हिन्दी
47968,351037,italiano
47969,351037,français
47970,351037,nederlands
47971,411802,english
47972,188489,english
47973,245692,
47974,245692,français
47975,245692,english
47976,245692,pусский
47977,152625,
47978,210737,
47979,210737,
47980,411822,
47981,365339,english
47982,352582,english
47983,390497,한국어/조선말
47984,58365,普通话
47985,381069,english
47986,47699,ελληνικά
47987,340487,english
47988,392807,english
47989,392807,suomi
47990,377273,português
47991,259246,english
47992,37202,english
47993,73690,english
47994,275771,english
47995,333127,english
47996,333126,english
47997,296193,english
47998,329690,english
47999,334461,english
48000,390782,english
48001,30858,pусский
48002,413430,suomi
48003,218993,français
48004,363841,euskera
48005,363841,english
48006,363841,deutsch
48007,87788,english
48008,347033,english
48009,273856,english
48010,350839,shqip
48011,350839,english
48012,341106,svenska
48013,341106,english
48014,254323,deutsch
48015,410537,english
48016,209103,français
48017,209103,english
48018,388256,english
48019,401294,english
48020,329556,pусский
48021,329556,english
48022,329556,ქართული
48023,129418,english
48024,129418,français
48025,248513,english
48026,414173,english
48027,413765,english
48028,386501,english
48029,384021,english
48030,320873,हिन्दी
48031,388273,english
48032,36046,english
48033,14631,english
48034,32523,english
48035,321530,한국어/조선말
48036,321530,english
48037,321530,italiano
48038,321530,español
48039,282996,english
48040,406231,english
48041,220809,english
48042,79640,english
48043,196446,english
48044,414382,english
48045,401650,english
48046,324786,日本語
48047,324786,english
48048,317903,español
48049,362430,english
48050,408546,english
48051,64109,हिन्दी
48052,133569,português
48053,371449,english
48054,414632,english
48055,178385,english
48056,67255,日本語
48057,78163,日本語
48058,45554,日本語
48059,137381,english
48060,406052,english
48061,259719,português
48062,35698,english
48063,93891,日本語
48064,164120,português
48065,395479,english
48066,395479,pусский
48067,88535,日本語
48068,91088,한국어/조선말
48069,334175,türkçe
48070,244971,普通话
48071,414827,türkçe
48072,250388,english
48073,395925,english
48074,65839,pусский
48075,127236,pусский
48076,3479,français
48077,10841,english
48078,10841,deutsch
48079,321142,english
48080,321142,hrvatski
48081,196469,english
48082,56709,english
48083,77946,english
48084,60085,english
48085,43422,español
48086,197725,english
48087,245003,no language
48088,245003,english
48089,105325,english
48090,352812,english
48091,352812,no language
48092,73074,italiano
48093,338544,english
48094,392091,english
48095,364615,español
48096,370978,español
48097,55156,广州话 / 廣州話
48098,352164,english
48099,255346,english
48100,345661,العربية
48101,345661,english
48102,262775,bahasa indonesia
48103,113693,english
48104,406970,english
48105,373889,deutsch
48106,409696,english
48107,76475,magyar
48108,76475,english
48109,149459,español
48110,179272,english
48111,97584,english
48112,47155,english
48113,264729,deutsch
48114,264729,español
48115,253336,english
48116,62392,english
48117,79964,english
48118,41591,english
48119,336307,deutsch
48120,88528,日本語
48121,393729,français
48122,340945,english
48123,340945,日本語
48124,408194,suomi
48125,408194,svenska
48126,59053,italiano
48127,412660,português
48128,381066,português
48129,333372,pусский
48130,212508,english
48131,293767,english
48132,405203,suomi
48133,351211,english
48134,381018,english
48135,381018,español
48136,325346,english
48137,304030,english
48138,304030,français
48139,304030,italiano
48140,304030,español
48141,308704,français
48142,308704,português
48143,103215,english
48144,103215,nederlands
48145,391698,english
48146,308529,english
48147,308529,ภาษาไทย
48148,337641,dansk
48149,354859,
48150,354859,deutsch
48151,354859,english
48152,354859,français
48153,362293,日本語
48154,339419,english
48155,47413,no language
48156,416124,english
48157,346134,english
48158,27620,english
48159,339405,english
48160,127369,english
48161,381058,english
48162,284564,deutsch
48163,284564,english
48164,284564,español
48165,414749,english
48166,410199,english
48167,333678,english
48168,333375,english
48169,69696,english
48170,410876,english
48171,410876,português
48172,56391,pусский
48173,138730,no language
48174,405040,bahasa indonesia
48175,56109,english
48176,355066,polski
48177,355066,türkçe
48178,24007,english
48179,24007,polski
48180,46149,日本語
48181,40653,english
48182,191595,no language
48183,377151,english
48184,377151,italiano
48185,405265,slovenščina
48186,385654,hrvatski
48187,359870,english
48188,329718,english
48189,231762,no language
48190,25114,日本語
48191,39123,日本語
48192,86462,english
48193,190681,français
48194,329639,português
48195,29233,english
48196,394412,italiano
48197,390669,italiano
48198,412093,italiano
48199,352199,italiano
48200,375167,italiano
48201,393857,english
48202,393857,français
48203,393857,italiano
48204,28659,english
48205,104285,español
48206,124198,español
48207,52247,português
48208,366864,suomi
48209,366864,日本語
48210,366864,english
48211,347762,english
48212,324174,english
48213,381028,english
48214,241928,한국어/조선말
48215,376166,français
48216,376166,deutsch
48217,376166,español
48218,35701,english
48219,329802,svenska
48220,347666,español
48221,39922,english
48222,81477,english
48223,40216,english
48224,40216,français
48225,72733,ภาษาไทย
48226,18486,ภาษาไทย
48227,357540,ภาษาไทย
48228,340677,english
48229,340677,français
48230,27370,english
48231,403642,english
48232,17244,english
48233,382892,français
48234,62852,日本語
48235,61528,english
48236,43719,english
48237,360389,english
48238,21481,english
48239,21481,français
48240,63809,english
48241,122794,český
48242,122794,english
48243,122794,polski
48244,296867,español
48245,374464,english
48246,374464,français
48247,258230,english
48248,329865,普通话
48249,329865,english
48250,329865,pусский
48251,414547,suomi
48252,40217,english
