,movieid,castid,character_name,actor_name,order
10282,119431.0,6,Thomas Lasky,Tom Green,0
10283,119431.0,7,Chyler Silva,Anna Popplewell,1
10284,119431.0,2,Vickers,Iain Belcher,2
10285,85446.0,1010,Emily,Kathryn McCormick,0
10286,85446.0,1011,Sean,Ryan Guzman,1
10287,85446.0,1012,Jason,Stephen Boss,2
10288,140420.0,9,George (voice),John Kahrs,0
10289,140420.0,11,Meg (voice),Kari Wahlgren,1
10290,140420.0,2,Boss (voice),Jeff Turley,2
10291,152795.0,5,Robin Wright,Robin Wright,0
10292,152795.0,7,Al,Harvey Keitel,1
10293,152795.0,15,Dylan Truliner (voice),Jon Hamm,2
10294,112336.0,5,Alfred Hitchcock,Anthony Hopkins,0
10295,112336.0,6,Alma Reville,Helen Mirren,1
10296,112336.0,7,Janet Leigh,Scarlett Johansson,2
10297,83389.0,4,Shun Kazama,Junichi Okada,1
10298,83389.0,17,Hana Matsuzaki,Keiko Takeshita,2
10299,83389.0,18,Miki Hokuto,Yuriko Ishida,3
10300,49051.0,6,Gandalf,Ian McKellen,0
10301,49051.0,3,Bilbo,Martin Freeman,1
10302,49051.0,13,Thorin,Richard Armitage,2
10303,97630.0,4,Maya,Jessica Chastain,0
10304,97630.0,38,Dan,Jason Clarke,1
10305,97630.0,3,George,Mark Strong,2
10306,139567.0,1,Mike Cella,Bruce Willis,0
10307,139567.0,2,Jeremy Coleman,Josh Duhamel,1
10308,139567.0,3,Talia Durham,Rosario Dawson,2
10309,82654.0,13,R,Nicholas Hoult,0
10310,82654.0,11,Julie Grigio,Teresa Palmer,1
10311,82654.0,12,Nora Greene,Analeigh Tipton,2
10312,77875.0,8,George,Gerard Butler,0
10313,77875.0,9,Stacie,Jessica Biel,1
10314,77875.0,10,Patti,Uma Thurman,2
10315,82687.0,13,Andy Brewster,Seth Rogen,0
10316,82687.0,17,Joyce Brewster,Barbra Streisand,1
10317,82687.0,14,Jessica,Yvonne Strahovski,2
10318,75780.0,1001,Jack Reacher,Tom Cruise,0
10319,75780.0,1002,Helen Rodin,Rosamund Pike,1
10320,75780.0,1014,Alex Rodin,Richard Jenkins,2
10321,68718.0,6,Django,Jamie Foxx,0
10322,68718.0,5,Dr. King Schultz,Christoph Waltz,1
10323,68718.0,3,Calvin Candie,Leonardo DiCaprio,2
10324,89492.0,2,Pete,Paul Rudd,0
10325,89492.0,3,Debbie,Leslie Mann,1
10326,89492.0,4,Jason,Jason Segel,2
10327,80278.0,3,Maria Bennett,Naomi Watts,0
10328,80278.0,2,Henry Bennett,Ewan McGregor,1
10329,80278.0,10,Lucas Bennett,Tom Holland,2
10330,82695.0,12,Jean Valjean,Hugh Jackman,0
10331,82695.0,13,Javert,Russell Crowe,1
10332,82695.0,10,Fantine,Anne Hathaway,2
10333,97051.0,4,Iris,Brittany Snow,0
10334,97051.0,1,Shepard Lambrick,Jeffrey Combs,1
10335,97051.0,20,Bevans,Jonny Coyne,2
10336,44244.0,1,Mitchie Torres,Demi Lovato,0
10337,44244.0,2,Caitlyn Geller,Alyson Stoner,1
10338,44244.0,3,Shane Gray,Joe Jonas,2
10339,88042.0,1010,Artie Decker,Billy Crystal,0
10340,88042.0,1011,Diane Decker,Bette Midler,1
10341,88042.0,1012,Alice,Marisa Tomei,2
10342,75761.0,1017,Dave,Chase Williamson,0
10343,75761.0,1018,John,Rob Mayes,1
10344,75761.0,1019,Arnie Blondestone,Paul Giamatti,2
10345,134597.0,4,Arkin,Josh Stewart,0
10346,134597.0,5,Mr. Peters,Christopher McDonald,1
10347,134597.0,6,Elena,Emma Fitzpatrick,2
10348,127533.0,5,Kenshin Himura,Takeru Satoh,0
10349,127533.0,6,Kaoru Kamiya,Emi Takei,1
10350,127533.0,7,Udo Jine,Kôji Kikkawa,2
10351,133694.0,5,Steve Butler,Matt Damon,0
10352,133694.0,6,Dustin Noble,John Krasinski,1
10353,133694.0,7,Sue Thomason,Frances McDormand,2
10354,76617.0,4,Heather Miller,Alexandra Daddario,0
10355,76617.0,5,Leatherface,Dan Yeager,1
10356,76617.0,6,Drayton Sawyer,Bill Moseley,2
10357,82682.0,12,John O'Mara,Josh Brolin,0
10358,82682.0,9,Sgt. Jerry Wooters,Ryan Gosling,1
10359,82682.0,13,Bill Parker,Nick Nolte,2
10360,87496.0,9,Jim Grant,Robert Redford,0
10361,87496.0,5,Ben Shepard,Shia LaBeouf,1
10362,87496.0,18,Mimi Lurie,Julie Christie,2
10363,68812.0,5,Richard Kuklinski,Michael Shannon,0
10364,68812.0,6,Deborah Kuklinski,Winona Ryder,1
10365,68812.0,8,Roy Demeo,Ray Liotta,2
10366,139038.0,9,Malcolm,Marlon Wayans,0
10367,139038.0,13,Keisha,Essence Atkins,1
10368,139038.0,10,Chip the Psychic,Nick Swardson,2
10369,142061.0,3,Batman / Bruce Wayne,Peter Weller,0
10370,142061.0,4,Robin / Carrie Kelley,Ariel Winter,1
10371,142061.0,5,Commissioner Gordon,David Selby,2
10372,76640.0,2,Sheriff Ray Owens,Arnold Schwarzenegger,0
10373,76640.0,3,Agent John Bannister,Forest Whitaker,1
10374,76640.0,4,Frank Martinez,Rodrigo Santoro,2
10375,132232.0,1,Annabel,Jessica Chastain,0
10376,132232.0,2,Lucas Desange,Nikolaj Coster-Waldau,1
10377,132232.0,3,Victoria Desange,Megan Charpentier,2
10378,145197.0,5,Kris,Amy Seimetz,0
10379,145197.0,4,Jeff,Shane Carruth,1
10380,145197.0,6,The Sampler,Andrew Sensenig,2
10381,98357.0,3,Billy Taggart,Mark Wahlberg,0
10382,98357.0,4,Nicholas Hostetler,Russell Crowe,1
10383,98357.0,5,Cathleen Hostetler,Catherine Zeta-Jones,2
10384,85872.0,1,Alexandre Lagarde,Jean Reno,0
10385,85872.0,4,Jacky Bonnot,Michaël Youn,1
10386,85872.0,5,Béatrice,Raphaëlle Agogué,2
10387,87818.0,18,"Vanessa (segment ""The Proposition"")",Anna Faris,0
10388,87818.0,11,"Veronica (segment ""Veronica"")",Emma Stone,1
10389,87818.0,62,"Emily (segment ""Truth or Dare"")",Halle Berry,2
10390,156717.0,3,Carl 'Luke' Lucas / Frankenstein,Luke Goss,0
10391,156717.0,2,Weyland,Ving Rhames,1
10392,156717.0,1,Goldberg,Danny Trejo,2
10393,119283.0,4,Parker,Jason Statham,0
10394,119283.0,5,Leslie,Jennifer Lopez,1
10395,119283.0,6,Hurley,Nick Nolte,2
10396,117974.0,2,Tina,Alice Lowe,0
10397,117974.0,3,Chris,Steve Oram,1
10398,117974.0,18,Carol,Eileen Davies,2
10399,60304.0,3,Hansel,Jeremy Renner,0
10400,60304.0,2,Gretel,Gemma Arterton,1
10401,60304.0,4,Muriel,Famke Janssen,2
10402,87499.0,6,Sarah,Brit Marling,0
10403,87499.0,5,Benji,Alexander Skarsgård,1
10404,87499.0,4,Izzy,Ellen Page,2
10405,58244.0,4,Eden Moore,Kirsten Dunst,0
10406,58244.0,5,Adam Kirk,Jim Sturgess,1
10407,58244.0,10,Bob Boruchowitz,Timothy Spall,2
10408,121824.0,2,Richard Hirsch,Alan Arkin,0
10409,121824.0,3,Nina Hirsch,Julianna Margulies,1
10410,121824.0,4,"Valentine ""Val""",Al Pacino,2
10411,90369.0,2,Tessa Scott,Dakota Fanning,0
10412,90369.0,3,Adam,Jeremy Irvine,1
10413,90369.0,4,Zoey Walker,Kaya Scodelario,2
10414,13648.0,3,Claire Redfield (Voice),Alyson Court,0
10415,13648.0,4,Leon S. Kennedy (Voice),Paul Mercier,1
10416,13648.0,5,Angela Miller (voice),Laura Bailey,2
10417,109421.0,14,Jonathan Banks,Jude Law,0
10418,109421.0,13,Emily Taylor,Rooney Mara,1
10419,109421.0,15,Dr. Victoria Siebert,Catherine Zeta-Jones,2
10420,109431.0,12,Sandy Patterson,Jason Bateman,0
10421,109431.0,15,Diana,Melissa McCarthy,1
10422,109431.0,13,Harold Cornish,Jon Favreau,2
10423,87436.0,27,Frau Scheisse (voice),Ingrid Bolsø Berdal,0
10424,87436.0,28,Fighter,Erik Aude,1
10425,87436.0,29,Bobo,Iván González,2
10426,133121.0,5,Leon S. Kennedy,Matthew Mercer,0
10427,133121.0,2,Ada Wong,Courtenay Taylor,1
10428,133121.0,3,Ataman/ Ivan Judanovich,Robin Sachs,2
10429,98567.0,1,Jackie / Asian Hawk,Jackie Chan,0
10430,98567.0,17,Coco,Yao Xing-Tong,1
10431,98567.0,39,Simon,Kwon Sang-Woo,2
10432,109491.0,12,Ethan Wate,Alden Ehrenreich,0
10433,109491.0,10,Lena Duchannes,Alice Englert,1
10434,109491.0,6,Macon Ravenwood,Jeremy Irons,2
10435,47964.0,1,John McClane,Bruce Willis,0
10436,47964.0,5,Jack McClane,Jai Courtney,1
10437,47964.0,7,Komorov,Sebastian Koch,2
10438,107811.0,4,Miller,Miles Teller,0
10439,107811.0,13,Casey,Skylar Astin,1
10440,107811.0,6,Jeff Chang,Justin Chon,2
10441,112949.0,9,Katie Feldman,Julianne Hough,0
10442,112949.0,10,Alex Wheatley,Josh Duhamel,1
10443,112949.0,11,Jo,Cobie Smulders,2
10444,84330.0,1016,Dr. William Harford (archive footage) (uncredited),Tom Cruise,0
10445,84330.0,1018,Jack Torrance (archive footage) (uncredited),Jack Nicholson,1
10446,84330.0,1015,Jordy Verrill (archive footage) (uncredited),Stephen King,2
10447,68179.0,1,Scorch Supernova (Voice),Brendan Fraser,0
10448,68179.0,10,Gary Supernova (voice),Rob Corddry,1
10449,68179.0,17,Mr Bing (Voice),Ricky Gervais,2
10450,132344.0,5,Jesse,Ethan Hawke,0
10451,132344.0,6,Celine,Julie Delpy,1
10452,132344.0,30,Hank,Seamus Davey-Fitzpatrick,2
10453,134411.0,12,John Matthews,Dwayne Johnson,0
10454,134411.0,18,Agent Cooper,Barry Pepper,1
10455,134411.0,16,Daniel James,Jon Bernthal,2
10456,145135.0,2,Lacy Barrett,Keri Russell,0
10457,145135.0,4,Daniel,Josh Hamilton,1
10458,145135.0,1,Jesse,Dakota Goyo,2
10459,81005.0,7,Jack,Nicholas Hoult,0
10460,81005.0,15,Princess Isabelle,Eleanor Tomlinson,1
10461,81005.0,6,Elmont,Ewan McGregor,2
10462,146203.0,1,Nell Sweetzer,Ashley Bell,0
10463,146203.0,10,Gwen,Julia Garner,1
10464,146203.0,2,Doctor,Andrew Sensenig,2
10465,72559.0,3,Marvin Hinton / Roadblock,Dwayne Johnson,0
10466,72559.0,13,Dashiell Faireborn / Flint,D.J. Cotrona,1
10467,72559.0,4,Jaye Burnett / Lady Jaye,Adrianne Palicki,2
10468,86825.0,4,India Stoker,Mia Wasikowska,0
10469,86825.0,3,Evelyn 'Evie' Stoker,Nicole Kidman,1
10470,86825.0,5,Charlie Stoker,Matthew Goode,2
10471,68728.0,6,Oz,James Franco,0
10472,68728.0,5,Theodora,Mila Kunis,1
10473,68728.0,4,Evanora,Rachel Weisz,2
10474,102362.0,1,Victor,Colin Farrell,0
10475,102362.0,2,Beatrice,Noomi Rapace,1
10476,102362.0,14,Alphonse,Terrence Howard,2
10477,49519.0,3,Grug Crood (voice),Nicolas Cage,0
10478,49519.0,4,Eep Crood (voice),Emma Stone,1
10479,49519.0,5,Guy (voice),Ryan Reynolds,2
10480,136403.0,6,Louis Échard,Romain Duris,0
10481,136403.0,7,Rose Pamphyle,Déborah François,1
10482,136403.0,8,Marie Taylor,Bérénice Bejo,2
10483,89185.0,1,Tara,Debby Ryan,0
10484,89185.0,2,Audrey,Sarena Parmar,1
10485,89185.0,3,Gavin,Adam DiMarco,2
10486,35558.0,1,Chris Wilde,Sterling Knight,0
10487,35558.0,2,Jessica Olson,Danielle Campbell,1
10488,35558.0,3,Sara Olson,Maggie Castle,2
10489,81250.0,2,Dylan Schoenfield,Sarah Hyland,0
10490,81250.0,3,Josh Rosen,Matt Prokop,1
10491,81250.0,4,Amy Loubalu,Sasha Pieterse,2
10492,150117.0,5,Josh,Rafe Spall,0
10493,150117.0,3,Nat,Rose Byrne,1
10494,150117.0,2,Chloe,Anna Faris,2
10495,124459.0,5,Burt Wonderstone,Steve Carell,0
10496,124459.0,6,Steve Gray,Jim Carrey,1
10497,124459.0,7,Anton Marvelton,Steve Buscemi,2
10498,122081.0,3,Alien,James Franco,0
10499,122081.0,4,Faith,Selena Gomez,1
10500,122081.0,6,Candy,Vanessa Hudgens,2
10501,144789.0,6,León,Antonio Banderas,0
10502,144789.0,5,Jessica,Penélope Cruz,1
10503,144789.0,11,Joserra,Javier Cámara,2
10504,158011.0,4,Jordan Turner,Halle Berry,0
10505,158011.0,3,Casey Welson,Abigail Breslin,1
10506,158011.0,5,Officer Phillips,Моррис Честнат,2
10507,117263.0,7,Mike Banning,Gerard Butler,0
10508,117263.0,8,President Benjamin Asher,Aaron Eckhart,1
10509,117263.0,9,Lynne Jacobs,Angela Bassett,2
10510,84199.0,2,Dave Hodgman,Dylan O'Brien,0
10511,84199.0,3,Aubrey Miller,Britt Robertson,1
10512,84199.0,13,Simon Daldry,Craig Roberts,2
10513,121875.0,13,Germain,Fabrice Luchini,0
10514,121875.0,3,Jeanne,Kristin Scott Thomas,1
10515,121875.0,4,Esther,Emmanuelle Seigner,2
10516,97367.0,3,Luke Glanton,Ryan Gosling,0
10517,97367.0,4,Avery Cross,Bradley Cooper,1
10518,97367.0,6,Romina Gutierrez,Eva Mendes,2
10519,127867.0,2,Alice,Juno Temple,0
10520,127867.0,4,John,Michael Angarano,1
10521,127867.0,3,Payton,Alexis Bledel,2
10522,72710.0,52,Melanie Stryder / Wanda,Saoirse Ronan,0
10523,72710.0,11,The Seeker / Lacey,Diane Kruger,1
10524,72710.0,12,Ian O'Shea,Jake Abel,2
10525,144340.0,8,Portia Nathan,Tina Fey,0
10526,144340.0,14,John Pressman,Paul Rudd,1
10527,144340.0,26,Mark,Michael Sheen,2
10528,109428.0,12,Mia Allen,Jane Levy,0
10529,109428.0,14,David Allen,Shiloh Fernandez,1
10530,109428.0,15,Eric,Lou Taylor Pucci,2
10531,68727.0,1,Simon,James McAvoy,0
10532,68727.0,6,Franck,Vincent Cassel,1
10533,68727.0,5,Elizabeth,Rosario Dawson,2
10534,93828.0,1004,Max Lewinsky,James McAvoy,0
10535,93828.0,1005,Jacob Sternwood,Mark Strong,1
10536,93828.0,1006,Thomas Geiger,David Morrissey,2
10537,133698.0,2,Isabelle,Diane Kruger,0
10538,133698.0,3,Jean-Yves,Dany Boon,1
10539,133698.0,4,Corinne,Alice Pol,2
10540,75612.0,1,Jack Harper,Tom Cruise,0
10541,75612.0,39,Malcolm Beech,Morgan Freeman,1
10542,75612.0,28,Julia Rusakova Harper,Olga Kurylenko,2
10543,60281.0,4,Neil,Ben Affleck,0
10544,60281.0,8,Marina,Olga Kurylenko,1
10545,60281.0,5,Father Quintana,Javier Bardem,2
10546,109410.0,19,Jackie Robinson,Chadwick Boseman,0
10547,109410.0,13,Harold Parrott,T.R. Knight,1
10548,109410.0,9,Branch Rickey,Harrison Ford,2
10549,110420.0,11,Hana (voice),Aoi Miyazaki,0
10550,110420.0,27,Wolf Man (voice),Takao Osawa,1
10551,110420.0,13,Yuki (voice),Haru Kuroki,2
10552,127517.0,3,Rich Boyd,Jason Bateman,0
10553,127517.0,4,Lydia Boyd,Hope Davis,1
10554,127517.0,5,Mike Dixon,Frank Grillo,2
10555,4258.0,6,Dan Sanders,Simon Rex,0
10556,4258.0,5,Jody Sanders,Ashley Tisdale,1
10557,4258.0,9,Himself,Charlie Sheen,2
10558,134374.0,6,Daniel Lugo,Mark Wahlberg,0
10559,134374.0,8,Paul Doyle,Dwayne Johnson,1
10560,134374.0,11,Adrian Doorbal,Anthony Mackie,2
10561,106021.0,7,Anna Brandt,Olga Kurylenko,0
10562,106021.0,8,Ben Logan,Aaron Eckhart,1
10563,106021.0,9,Amy Logan,Liana Liberato,2
10564,76589.0,27,Bruce Wayne / Batman (voice),Kevin Conroy,0
10565,76589.0,6,Clark Kent / Superman (voice),Tim Daly,1
10566,76589.0,13,Diana Prince / Wonder Woman (voice),Susan Eisenberg,2
10567,44865.0,3,Ip Man,Tony Leung Chiu-Wai,0
10568,44865.0,4,Gong Ruomei/Gong Er,Zhang Ziyi,1
10569,44865.0,5,Zhang Yongcheng,Song Hye-kyo,2
10570,109414.0,14,James Franco,James Franco,0
10571,109414.0,13,Jonah Hill,Jonah Hill,1
10572,109414.0,18,Seth Rogen,Seth Rogen,2
10573,68721.0,40,Tony Stark / Iron Man,Robert Downey Jr.,0
10574,68721.0,6,"Virginia ""Pepper"" Potts",Gwyneth Paltrow,1
10575,68721.0,8,"Colonel James "" Rhodey"" Rhodes",Don Cheadle,2
10576,77234.0,2,Emerson,John Cusack,0
10577,77234.0,3,Katherine,Malin Åkerman,1
10578,77234.0,4,Rachel Davis,Hannah Murray,2
10579,103731.0,7,Mud,Matthew McConaughey,0
10580,103731.0,14,Ellis,Tye Sheridan,1
10581,103731.0,26,Neckbone,Jacob Lofland,2
10582,64682.0,2,Jay Gatsby,Leonardo DiCaprio,0
10583,64682.0,5,Nick Carraway,Tobey Maguire,1
10584,64682.0,3,Daisy Buchanan,Carey Mulligan,2
10585,54138.0,2,James T. Kirk,Chris Pine,0
10586,54138.0,6,Spock,Zachary Quinto,1
10587,54138.0,1,Nyota Uhura,Zoe Saldana,2
10588,116741.0,7,Nick Campbell,Owen Wilson,0
10589,116741.0,8,Billy McMahon,Vince Vaughn,1
10590,116741.0,10,Dana Simms,Rose Byrne,2
10591,77987.0,2,Julian,Ryan Gosling,0
10592,77987.0,4,Jenna,Kristin Scott Thomas,1
10593,77987.0,5,Gordon,Gordon Brown,2
10594,109439.0,8,Phil,Bradley Cooper,0
10595,109439.0,10,Stu,Ed Helms,1
10596,109439.0,9,Alan,Zach Galifianakis,2
10597,82992.0,4,Dominic Toretto,Vin Diesel,0
10598,82992.0,3,Brian O'Conner,Paul Walker,1
10599,82992.0,5,Hobbs,Dwayne Johnson,2
10600,116711.0,11,Nod (voice),Josh Hutcherson,0
10601,116711.0,12,Mary Katherine (M.K.) (voice),Amanda Seyfried,1
10602,116711.0,13,Ronin (voice),Colin Farrell,2
10603,152780.0,3,Marie Brisson,Bérénice Bejo,0
10604,152780.0,4,Samir,Tahar Rahim,1
10605,152780.0,6,Ahmad,Ali Mosaffa,2
10606,121986.0,4,Frances,Greta Gerwig,0
10607,121986.0,7,Sophie,Mickey Sumner,1
10608,121986.0,8,Miles,Adam Driver,2
10609,104755.0,4,Heidi Hawthrone,Sheri Moon Zombie,0
10610,104755.0,19,Francis Matthias,Bruce Davison,1
10611,104755.0,21,Herman Whitey Salvador,Jeff Daniel Phillips,2
10612,119675.0,1,Liberace,Michael Douglas,0
10613,119675.0,2,Scott Thorson,Matt Damon,1
10614,119675.0,5,Dr. Jack Startz,Rob Lowe,2
10615,82700.0,11,Kitai Raige,Jaden Smith,0
10616,82700.0,10,Cypher Raige,Will Smith,1
10617,82700.0,13,Faia Raige,Sophie Okonedo,2
10618,75656.0,3,J. Daniel Atlas,Jesse Eisenberg,0
10619,75656.0,6,Dylan Rhodes,Mark Ruffalo,1
10620,75656.0,2,Merritt McKinney,Woody Harrelson,2
10621,77805.0,1,Linda Lovelace,Amanda Seyfried,0
10622,77805.0,16,Chuck Traynor,Peter Sarsgaard,1
10623,77805.0,11,Jerry Damiano,Hank Azaria,2
10624,184125.0,1,Jim,Dominic Purcell,0
10625,184125.0,2,Rosie,Erin Karpluk,1
10626,184125.0,3,Sean,Edward Furlong,2
10627,147773.0,12,Duncan,Liam James,0
10628,147773.0,5,Trent,Steve Carell,1
10629,147773.0,13,Pam,Toni Collette,2
10630,111083.0,1003,Jaime Peña,José Coronado,0
10631,111083.0,1007,Álex Ulloa,Hugo Silva,1
10632,111083.0,1008,Mayka Villaverde,Belén Rueda,2
10633,49521.0,2,Clark Kent / Kal-El,Henry Cavill,0
10634,49521.0,3,Lois Lane,Amy Adams,1
10635,49521.0,9,General Zod,Michael Shannon,2
10636,156700.0,3,Joe Toy,Nick Robinson,0
10637,156700.0,4,Patrick Keenan,Gabriel Basso,1
10638,156700.0,5,Biaggio,Moisés Arias,2
10639,87567.0,13,Don Griffin,Robert De Niro,0
10640,87567.0,16,Ellie Griffin,Diane Keaton,1
10641,87567.0,12,Lyla Griffin,Katherine Heigl,2
10642,158015.0,3,Mary Sandin,Lena Headey,0
10643,158015.0,4,James Sandin,Ethan Hawke,1
10644,158015.0,5,Charlie Sandin,Max Burkholder,2
10645,96936.0,17,Rebecca Ahn,Katie Chang,0
10646,96936.0,16,Marc Hall,Israel Broussard,1
10647,96936.0,3,Nicki Moore,Emma Watson,2
10648,62211.0,6,"Michael ""Mike"" Wazowski (voice)",Billy Crystal,0
10649,62211.0,5,"James P. ""Sulley"" Sullivan (voice)",John Goodman,1
10650,62211.0,3,Randall Boggs (voice),Steve Buscemi,2
10651,103620.0,1,Frank,Elijah Wood,0
10652,103620.0,2,Frank's Mother,America Olivo,1
10653,103620.0,3,Anna,Nora Arnezeder,2
10654,68726.0,2,Stacker Pentecost,Idris Elba,0
10655,68726.0,3,Raleigh Becket,Charlie Hunnam,1
10656,68726.0,4,Dr. Newton Geiszler,Charlie Day,2
10657,152742.0,5,Virgil Oldman,Geoffrey Rush,0
10658,152742.0,6,Robert,Jim Sturgess,1
10659,152742.0,7,Claire,Sylvia Hoeks,2
10660,72190.0,4,Gerry Lane,Brad Pitt,0
10661,72190.0,6,Karen Lane,Mireille Enos,1
10662,72190.0,14,Rachel Lane,Abigail Hargrove,2
10663,68724.0,3,Max,Matt Damon,0
10664,68724.0,4,Delacourt,Jodie Foster,1
10665,68724.0,18,Kruger,Sharlto Copley,3
10666,126277.0,10,Mary Mason,Katharine Isabelle,0
10667,126277.0,7,Tessa,Julia Maxwell,1
10668,126277.0,8,Billy,Antonio Cupo,2
10669,174772.0,1,James Corrigan,Sharlto Copley,0
10670,174772.0,2,William Xu,Daniel Wu,1
10671,174772.0,3,Andrei Blok,Michael Nyqvist,2
10672,179826.0,4,Odd Thomas,Anton Yelchin,0
10673,179826.0,7,Stormy Llewellyn,Addison Timlin,1
10674,179826.0,5,Wyatt Porter,Willem Dafoe,2
10675,93456.0,11,Gru (voice),Steve Carell,0
10676,93456.0,31,Lucy (voice),Kristen Wiig,1
10677,93456.0,34,Eduardo/ El Macho (voice),Benjamin Bratt,2
10678,117251.0,9,Cale,Channing Tatum,0
10679,117251.0,13,President James Sawyer,Jamie Foxx,1
10680,117251.0,15,Emily,Joey King,2
10681,107985.0,2,Gary King,Simon Pegg,0
10682,107985.0,3,Andrew Knightley,Nick Frost,1
10683,107985.0,14,Oliver Chamberlain,Martin Freeman,2
10684,136418.0,5,Joey Jones,Jason Statham,0
10685,136418.0,17,Christina,Agata Buzek,1
10686,136418.0,8,Dawn,Vicky McClure,2
10687,136795.0,11,Sarah Ashburn,Sandra Bullock,0
10688,136795.0,12,Shannon Mullins,Melissa McCarthy,1
10689,136795.0,18,Hale,Demián Bichir,2
10690,57201.0,4,Tonto,Johnny Depp,0
10691,57201.0,5,John Reid / The Lone Ranger,Armie Hammer,1
10692,57201.0,9,Butch Cavendish,William Fichtner,2
10693,159117.0,8,Herman,Adam Wingard,0
10694,159117.0,9,Larry,Lawrence Michael Levine,1
10695,159117.0,10,Ayesha,Kelsy Abbott,2
10696,157386.0,5,Sutter Keely,Miles Teller,0
10697,157386.0,6,Aimee Finecky,Shailene Woodley,1
10698,157386.0,7,Cassidy Roy,Brie Larson,2
10699,112200.0,9,Adam,Mark Ruffalo,0
10700,112200.0,10,Phoebe,Gwyneth Paltrow,1
10701,112200.0,11,Mike,Tim Robbins,2
10702,112198.0,6,Vincent,Patrick Bruel,0
10703,112198.0,7,Élisabeth,Valérie Benguigui,1
10704,112198.0,8,Pierre,Charles Berling,2
10705,205321.0,15,Fin Shepard,Ian Ziering,0
10706,205321.0,3,April,Tara Reid,1
10707,205321.0,22,Nova,Cassandra Scerbo,2
10708,111969.0,1007,William Borgens,Greg Kinnear,0
10709,111969.0,1003,Erica,Jennifer Connelly,1
10710,111969.0,1005,Samantha Borgens,Lily Collins,2
10711,157354.0,3,Oscar,Michael B. Jordan,0
10712,157354.0,4,Wanda,Octavia Spencer,1
10713,157354.0,5,Sophina,Melonie Diaz,2
10714,49524.0,3,Roy Pulsipher,Jeff Bridges,0
10715,49524.0,5,Nick Walker,Ryan Reynolds,1
10716,49524.0,8,Bobby Hayes,Kevin Bacon,2
10717,183011.0,18,Barry Allen / The Flash (voice),Justin Chambers,0
10718,183011.0,1,Bruce Wayne / Batman (voice),Kevin Conroy,1
10719,183011.0,15,Thomas Wayne / Flashpoint Batman (voice),Kevin McKidd,2
10720,77663.0,2,Benjamin Ford,Robert De Niro,0
10721,77663.0,3,Emil Kovac,John Travolta,1
10722,77663.0,4,Chris Ford,Milo Ventimiglia,2
10723,138843.0,7,Ed Warren,Patrick Wilson,0
10724,138843.0,8,Lorraine Warren,Vera Farmiga,1
10725,138843.0,11,Carolyn Perron,Lili Taylor,2
10726,51481.0,4,Abby Hanover,Jennifer Stone,0
10727,51481.0,5,Mandi DuPont,Maiara Walsh,1
10728,51481.0,18,Hope,Nicole Gale Anderson,2
10729,178809.0,2,Briggs,Laurence Fishburne,0
10730,178809.0,3,Sam,Kevin Zegers,1
10731,178809.0,4,Mason,Bill Paxton,2
10732,77950.0,5,Turbo (voice),Ryan Reynolds,0
10733,77950.0,6,Chet (voice),Paul Giamatti,1
10734,77950.0,7,Tito (voice),Michael Peña,2
10735,76170.0,37,Logan / Wolverine,Hugh Jackman,0
10736,76170.0,32,Shingen,Hiroyuki Sanada,1
10737,76170.0,20,Jean Grey / Phoenix,Famke Janssen,2
10738,172533.0,4,Kate,Olivia Wilde,0
10739,172533.0,5,Luke,Jake Johnson,1
10740,172533.0,7,Jill,Anna Kendrick,2
10741,146216.0,1,Frank Moses,Bruce Willis,0
10742,146216.0,3,Katja,Catherine Zeta-Jones,1
10743,146216.0,2,Bailey,Anthony Hopkins,2
10744,180948.0,3,Michael Woods,Paul Walker,0
10745,180948.0,4,Rachel Shabangu,Naima McLean,1
10746,180948.0,5,Detective Smith,Gys de Villiers,2
10747,136400.0,10,Robert 'Bobby' Trench,Denzel Washington,0
10748,136400.0,9,Michael 'Stig' Stigman,Mark Wahlberg,1
10749,136400.0,13,Deb,Paula Patton,2
10750,160588.0,3,Jasmine Francis,Cate Blanchett,0
10751,160588.0,4,Hal Francis,Alec Baldwin,1
10752,160588.0,10,Ginger,Sally Hawkins,2
10753,179144.0,2,Jep Gambardella,Toni Servillo,0
10754,179144.0,3,Romano,Carlo Verdone,1
10755,179144.0,4,Ramona,Sabrina Ferilli,2
10756,76285.0,2,Percy Jackson,Logan Lerman,0
10757,76285.0,37,Annabeth Chase,Alexandra Daddario,1
10758,76285.0,13,Tyson,Douglas Smith,2
10759,77931.0,5,Gargamel,Hank Azaria,0
10760,77931.0,2,Patrick Winslow,Neil Patrick Harris,1
10761,77931.0,7,Victor Doyle,Brendan Gleeson,2
10762,177699.0,1,Alan Partridge,Steve Coogan,0
10763,177699.0,4,Janet Whitehead,Anna Maxwell Martin,2
10764,177699.0,5,Jason Cresswell,Nigel Lindsay,3
10765,76544.0,2,Donaka Mark,Keanu Reeves,0
10766,76544.0,3,Chen Lin-Hu,Tiger Hu Chen,1
10767,76544.0,5,MMA Fighter,Jeremy Marinas,2
10768,138832.0,37,David Clark,Jason Sudeikis,0
10769,138832.0,8,Rose O'Reilly,Jennifer Aniston,1
10770,138832.0,16,Kenny Rossmore,Will Poulter,2
10771,109418.0,5,Lenny Feder,Adam Sandler,0
10772,109418.0,10,Eric Lamonsoff,Kevin James,1
10773,109418.0,8,Kurt McKenzie,Chris Rock,2
