id,castid,character_name,actor_name,order
130150,12,Henry Wheeler,Gattlin Griffith,2
184352,3,Tom,Xavier Dolan,0
184352,14,Francis,Pierre-Yves Cardinal,1
184352,12,Agathe,Lise Roy,2
21435,2,Nathalie Morin,Josiane Balasko,0
21435,3,Jean-Claude Dus,Michel Blanc,1
21435,4,Gigi,Marie-Anne Chazel,2
157841,16,T.S. Spivet,Kyle Catlett,0
157841,2,Dr. Clair,Helena Bonham Carter,1
157841,5,G.H. Jibsen,Judy Davis,2
177888,1,Brady,Ross Lynch,0
177888,3,McKenzie,Maia Mitchell,1
177888,4,Lela,Grace Phipps,2
152760,7,James Granger,Matt Damon,0
152760,8,Claire Simone,Cate Blanchett,1
152760,9,Frank Stokes,George Clooney,2
137106,16,Emmet Brickowski (voice),Chris Pratt,0
137106,20,Lord Business / President Business / The Man Upstairs (voice),Will Ferrell,1
137106,13,Wyldstyle / Lucy (voice),Elizabeth Banks,2
97020,7,RoboCop,Joel Kinnaman,0
97020,8,Norton,Gary Oldman,1
97020,9,Raymond Sellars,Michael Keaton,2
209247,3,Crunch Calhoun,Kurt Russell,0
209247,5,Nicky Calhoun,Matt Dillon,1
209247,4,Francie,Jay Baruchel,2
249397,1,Joe,Charlotte Gainsbourg,0
249397,9,Seligman,Stellan Skarsgård,1
249397,2,Jerôme,Shia LaBeouf,2
83564,1000,Bambino (voice),Krista Sheffler,0
83564,1006,Papà (voice),Tony Fucile,1
83564,1007,Nonno (voice),Phil Sheridan,2
219318,1,Valérie,Valérie Bonneton,0
219318,3,Ezechiel,Denis Ménochet,1
219318,15,Cécile,Bérangère McNeese,2
74461,7,Hung,Peter Dinklage,0
74461,8,Joe,Ryan Kwanten,1
74461,9,Gwen,Summer Glau,2
144336,9,John 'Breacher' Wharton,Arnold Schwarzenegger,0
144336,10,James 'Monster' Murray,Sam Worthington,1
144336,12,Lizzy Murray,Mireille Enos,2
141043,2,Martin Sharp,Pierce Brosnan,0
141043,4,J.J. Maguire,Aaron Paul,1
141043,5,Jess Crichton,Imogen Poots,2
197082,1,Vanda,Emmanuelle Seigner,0
197082,2,Thomas,Mathieu Amalric,1
157834,3,Qohen Leth,Christoph Waltz,0
157834,6,Joby,David Thewlis,1
157834,8,Bainsley,Mélanie Thierry,2
226857,4,David Elliot,Alex Pettyfer,0
226857,10,Jade Butterfield,Gabriella Wilde,1
226857,5,Harry Elliot,Robert Patrick,2
137321,5,Peter Lake,Colin Farrell,0
137321,6,Beverly Penn,Jessica Brown Findlay,1
137321,4,Pearly Soames,Russell Crowe,2
146375,5,Ousmane Diakhité,Omar Sy,0
146375,6,François Monge,Laurent Lafitte,1
146375,7,Yasmine,Sabrina Ouazani,2
157847,1,Joe Ransom,Nicolas Cage,0
157847,3,Gary,Tye Sheridan,1
157847,4,Willie,Ronnie Gene Blevins,2
222899,4,Bernie,Kevin Hart,0
222899,5,Danny,Michael Ealy,1
222899,7,Joan,Regina Hall,2
120467,2,M. Gustave,Ralph Fiennes,0
120467,30,Zero Moustafa,Tony Revolori,1
120467,14,Mr. Moustafa,F. Murray Abraham,2
248507,2,Romain Faubert,Dany Boon,0
248507,3,Dr Dimitri Zvenka,Kad Merad,1
248507,4,Anna Zvenka,Alice Pol,2
183836,2,Gilbert,Alain Chabat,0
183836,3,Thomas,Max Boublil,1
183836,4,Suzanne,Sandrine Kiberlain,2
220286,2,Tom Selznick,Elijah Wood,0
220286,1,Clem,John Cusack,1
220286,3,Ashley,Tamsin Egerton,2
225565,1,Jason,Zac Efron,0
225565,3,Daniel,Miles Teller,1
225565,6,Mikey,Michael B. Jordan,2
157336,9,Joseph Cooper,Matthew McConaughey,0
157336,17,Murph Cooper,Jessica Chastain,1
157336,169,Dr. Amelia Brand,Anne Hathaway,2
192102,2,Ethan Renner,Kevin Costner,0
192102,1,Vivi Delay,Amber Heard,1
192102,3,Zooey Renner,Hailee Steinfeld,2
225574,11,Bill Marks,Liam Neeson,0
225574,10,Jen Summers,Julianne Moore,1
225574,15,Tom Bowen,Scoot McNairy,2
198375,2,Takao Akizuki (voice),Miyu Irino,0
198375,3,Yukari Yukino (voice),Kana Hanazawa,1
198375,4,Takao's Mother (voice),Fumi Hirano,2
53182,6,Themistocles,Sullivan Stapleton,0
53182,7,Artemisia,Eva Green,1
53182,13,Queen Gorgo,Lena Headey,2
248774,3,Donna Stern,Jenny Slate,0
248774,159,Max,Jake Lacy,1
248774,13,Nellie,Gaby Hoffmann,2
175291,2,Craig,Pat Healy,0
175291,3,Vince,Ethan Embry,1
175291,4,Violet,Sara Paxton,2
196024,2,Carl Mørk,Nikolaj Lie Kaas,0
196024,3,Assad,Fares Fares,1
196024,4,Merete Lynggaard,Sonja Richter,2
82703,16,Mr. Peabody (voice),Ty Burrell,0
82703,20,Sherman (voice),Max Charles,1
82703,13,Penny Peterson (voice),Ariel Winter,2
97370,5,Laura,Scarlett Johansson,0
97370,52,The Swimmer,Kryštof Hádek,1
97370,8,Andrew,Paul Brannigan,2
136797,8,Tobey Marshall,Aaron Paul,0
136797,10,Dino Brewster,Dominic Cooper,1
136797,9,Julia Maddon,Imogen Poots,2
242042,3,Daisy,Evan Rachel Wood,0
242042,4,Jay Wheeler,Scott Speedman,1
242042,5,Dr. Bertleman,J.K. Simmons,2
177494,1,Veronica Mars,Kristen Bell,0
177494,2,Logan Echolls,Jason Dohring,1
177494,22,Keith Mars,Enrico Colantoni,2
209403,3,Guy Trilby,Jason Bateman,0
209403,6,Jenny Widgeon,Kathryn Hahn,1
209403,7,Chaitainya,Rohan Chand,2
236737,1,Amaia,Clara Lago,0
236737,3,Rafa,Dani Rovira,1
236737,2,Koldo,Karra Elejalde,2
192577,1,Captain Harlock (voice),Shun Oguri,0
192577,2,Yama (voice),Haruma Miura,1
192577,3,Miime (voice),Yu Aoi,2
100402,1,Steve Rogers / Captain America,Chris Evans,0
100402,2,Nick Fury,Samuel L. Jackson,1
100402,8,Natasha Romanoff / Black Widow,Scarlett Johansson,2
209276,3,Eric Love,Jack O'Connell,0
209276,4,Neville Love,Ben Mendelsohn,1
209276,5,Oliver Baumer,Rupert Friend,2
86834,4,Noah,Russell Crowe,0
86834,5,Naameh,Jennifer Connelly,1
86834,6,Ila,Emma Watson,2
227783,1,Surly (voice),Will Arnett,0
227783,2,Andie (voice),Katherine Heigl,1
227783,3,Grayson (voice),Brendan Fraser,2
155084,3,Elliot,Mark Webber,0
155084,9,Michael,Devon Graye,1
155084,42,Shelby,Rutina Wesley,2
188207,1,Hercules,Kellan Lutz,0
188207,2,Sotiris,Liam McIntyre,1
188207,4,Hebe,Gaia Weiss,2
145220,15,Dominic Badguy,Ricky Gervais,0
145220,16,Jean Pierre Napoleon,Ty Burrell,1
145220,13,Nadya,Tina Fey,2
192134,2,Dom Hemingway,Jude Law,0
192134,4,Mr. Fontaine,Demián Bichir,1
192134,5,Dickie Black,Richard E. Grant,2
190955,8,Chris Pierzynski,Clive Owen,0
190955,9,Frank,Billy Crudup,1
190955,6,Monica,Marion Cotillard,2
174675,3,Ava,Caity Lotz,0
174675,4,Vincent,Toby Stephens,1
174675,5,Thomson,Denis Lawson,2
193612,2,Professor Coupland,Jared Harris,0
193612,3,Brian McNeil,Sam Claflin,1
193612,4,Jane Harper,Olivia Cooke,2
200505,1,Sonny Weaver Jr.,Kevin Costner,0
200505,2,Ali,Jennifer Garner,1
200505,3,Brian Drew,Tom Welling,2
102382,3,Peter Parker / Spider-Man,Andrew Garfield,0
102382,2,Gwen Stacy,Emma Stone,1
102382,6,Max Dillon / Electro,Jamie Foxx,2
251519,4,Bruce Wayne / Batman (voice),Jason O'Mara,0
251519,10,Robin / Damian Wayne (voice),Stuart Allan,1
251519,6,Slade Wilson / Deathstroke (voice),Thomas Gibson,2
157832,10,Father James Lavelle,Brendan Gleeson,0
157832,6,Jack Brennan,Chris O'Dowd,1
157832,8,Fiona Lavelle,Kelly Reilly,2
157547,3,Kaylie Russell,Karen Gillan,0
157547,4,Tim Russell,Brenton Thwaites,1
157547,2,Marie Russell,Katee Sackhoff,2
249660,1,Professor Radisson,Kevin Sorbo,0
249660,2,Josh Wheaton,Shane Harper,1
249660,20,Reverend Dave,David A.R. White,2
244509,7,Richard Dane,Michael C. Hall,0
244509,8,Jim Bob,Don Johnson,1
244509,9,Russell,Sam Shepard,2
197796,2,La bête,Vincent Cassel,0
197796,3,La belle,Léa Seydoux,1
197796,4,Belle's father,André Dussollier,2
179538,4,Jose,Hugo Silva,0
179538,5,Antonio,Mario Casas,1
179538,8,Graciana Barrenetxea,Carmen Maura,2
172385,5,Blu (voice),Jesse Eisenberg,0
172385,2,Jewel (voice),Anne Hathaway,1
172385,3,Linda (voice),Leslie Mann,2
226448,2,Rebecca Porter,Zoe Kazan,1
226448,3,Dylan Kershaw,Michael Stahl-David,2
226448,4,Donna,Nikki Reed,3
214030,7,Fioravante,John Turturro,0
214030,6,Murray,Woody Allen,1
214030,8,Avigal,Vanessa Paradis,2
157353,2,Dr. Will Caster,Johnny Depp,0
157353,3,Max Waters,Paul Bettany,1
157353,20,Evelyn Caster,Rebecca Hall,2
236751,3,Todd Burpo,Greg Kinnear,0
236751,4,Sonja Burpo,Kelly Reilly,1
236751,5,Colton,Connor Corum,2
193610,7,Carly Whitten,Cameron Diaz,0
193610,6,Kate King,Leslie Mann,1
193610,12,Amber,Kate Upton,2
184345,1,Malcolm,Marlon Wayans,0
184345,3,Megan,Jaime Pressly,1
184345,14,Kisha,Essence Atkins,2
12242,11,Mulan,Ming-Na Wen,0
12242,12,Shang,BD Wong,1
12242,15,Mushu,Mark Moseley,2
203739,3,Rose Hathaway,Zoey Deutch,0
203739,10,"Vasilisa ""Lissa"" Dragomir",Lucy Fry,1
203739,8,Dimitri Belikov,Danila Kozlovsky,2
254473,1,Damien Collier,Paul Walker,0
254473,2,Lino,David Belle,1
254473,3,Tremaine,RZA,2
152792,10,Pam Hobbs,Reese Witherspoon,0
152792,13,Ron Lax,Colin Firth,1
152792,9,Vicki Hutcherson,Mireille Enos,2
145247,2,Allan Karlsson,Robert Gustafsson,0
145247,11,Julius,Iwar Wiklander,1
145247,12,Benny,David Wiberg,2
210479,3,Ivan Locke,Tom Hardy,0
210479,4,Katrina (voice),Ruth Wilson,1
210479,5,Donal (voice),Andrew Scott,2
242310,1,Paul Maguire,Nicolas Cage,0
242310,51,Caitlin Maguire,Aubrey Peeples,1
242310,2,Vanessa Maguire,Rachel Nichols,2
76649,3,Milo,Kit Harington,0
76649,6,Aurelia,Carrie-Anne Moss,1
76649,2,Cassia,Emily Browning,2
44269,3,Lila,Leïla Bekhti,0
44269,4,Ely,Géraldine Nakache,1
44269,5,Carole,Audrey Lamy,2
195589,1,Mac Radner,Seth Rogen,0
195589,3,Teddy Sanders,Zac Efron,1
195589,2,Kelly Radner,Rose Byrne,2
205601,13,Dido Elizabeth Belle,Gugu Mbatha-Raw,0
205601,5,Lord Mansfield,Tom Wilkinson,1
205601,2,Lady Ashford,Miranda Richardson,2
152599,5,Ewa Cybulski,Marion Cotillard,0
152599,4,Orlando the Magician,Jeremy Renner,1
152599,6,Bruno Weiss,Joaquin Phoenix,2
262338,2,Tom Reed,James Franco,1
262338,3,Anna Reed,Kate Hudson,2
262338,4,Sarah,Anna Friel,3
240832,1,Lucy Miller,Scarlett Johansson,0
240832,2,Professor Samuel Norman,Morgan Freeman,1
240832,12,Mr. Jang,Choi Min-sik,2
127585,9,Logan / Wolverine,Hugh Jackman,0
127585,4,Charles Xavier / Professor X (Young),James McAvoy,1
127585,5,Erik Lehnsherr / Magneto (Young),Michael Fassbender,2
124905,23,Ford Brody,Aaron Taylor-Johnson,0
124905,9,Dr. Ishiro Serizawa,Ken Watanabe,1
124905,13,Elle Brody,Elizabeth Olsen,2
187596,1,Meghan Miles,Elizabeth Banks,0
187596,2,Gordon,James Marsden,1
187596,3,Rose,Gillian Jacobs,2
188166,3,Dwight,Macon Blair,0
188166,4,Ben Gaffney,Devin Ratray,1
188166,5,Sam,Amy Hargreaves,2
192132,4,April,Emma Roberts,0
192132,7,Teddy,Jack Kilmer,1
192132,9,Fred,Nat Wolff,2
212778,10,Carl Casper,Jon Favreau,0
212778,4,Inez,Sofía Vergara,1
212778,14,Percy,Emjay Anthony,2
113833,3,Ned Weeks,Mark Ruffalo,0
113833,4,Tommy Boatwright,Jim Parsons,1
113833,5,Felix Turner,Matt Bomer,2
210947,3,Audrey,Baya Rehaz,0
210947,6,Derek,Derek Lee,1
210947,7,Clif,Clif Prowse,2
232672,2,Lauren,Drew Barrymore,0
232672,1,Jim,Adam Sandler,1
232672,3,Jen,Wendi McLendon-Covey,2
198277,3,Dan Mulligan,Mark Ruffalo,0
198277,2,Gretta James,Keira Knightley,1
198277,1,Dave Kohl,Adam Levine,2
102651,7,Maleficent,Angelina Jolie,0
102651,6,Princess Aurora,Elle Fanning,1
102651,12,Stefan,Sharlto Copley,2
192149,1,Chester MacFarland,Viggo Mortensen,0
192149,2,Colette MacFarland,Kirsten Dunst,1
192149,10,Rydal Keener,Oscar Isaac,2
254474,5,Mary,Rachel Melvin,0
254474,51,Zoe,Cortney Palm,1
254474,49,Jenn,Lexi Atkins,2
188161,5,Albert Stark,Seth MacFarlane,0
188161,6,Anna,Charlize Theron,1
188161,7,Clinch,Liam Neeson,2
137113,12,"Maj. William ""Bill"" Cage",Tom Cruise,0
137113,27,Sgt. Rita Vrataski,Emily Blunt,1
137113,26,General Brigham,Brendan Gleeson,2
262391,1,Claude Verneuil,Christian Clavier,1
262391,6,Marie Verneuil,Chantal Lauby,6
262391,7,David Benichou,Ary Abittan,7
203819,1,Robyn Davidson,Mia Wasikowska,0
203819,2,Rick Smolan,Adam Driver,1
203819,41,Marg,Emma Booth,2
177677,1,Ethan Hunt,Tom Cruise,0
177677,7,Ilsa Faust,Rebecca Ferguson,1
177677,2,Benji Dunn,Simon Pegg,2
198185,2,J. B. Bernstein,Jon Hamm,0
198185,3,Tom House,Bill Paxton,1
198185,4,Brenda Paauwe,Lake Bell,2
82657,16,Brad Martin,Ryan Kwanten,0
82657,14,Pia Martin,Amy Smart,1
82657,13,Laura Baxter,Leslie Bibb,2
222935,1,Hazel Grace Lancaster,Shailene Woodley,0
222935,2,Augustus Waters,Ansel Elgort,1
222935,4,Isaac,Nat Wolff,2
82881,6,Rapunzel (voice),Mandy Moore,0
82881,3,Flynn Rider (voice),Zachary Levi,1
82881,21,Priest (voice),Alan Dale,2
157851,4,Havana Segrand,Julianne Moore,0
157851,5,Agatha Weiss,Mia Wasikowska,1
157851,2,Dr. Stafford Weiss,John Cusack,2
218425,3,Zak,Daniel Fraser,0
218425,4,Marie,Eleanor Wyld,1
218425,7,Theo,Owen Pugh,2
93837,10,Molly,Miley Cyrus,0
93837,11,Nicholas,Joshua Bowman,1
93837,12,Sasha,Eloise Mumford,2
227700,1,John Washington,Mark Strong,0
227700,2,Anna Greene,Taissa Farmiga,1
227700,3,Sebastian,Brian Cox,2
187017,6,Schmidt,Jonah Hill,0
187017,7,Jenko,Channing Tatum,1
187017,9,Eric Molson,Dave Franco,2
244088,1,Dino Ossola,Fabrizio Bentivoglio,0
244088,4,Carla Bernaschi,Valeria Bruni Tedeschi,1
244088,5,Giovanni Bernaschi,Fabrizio Gifuni,2
156022,1,Robert McCall,Denzel Washington,0
156022,5,Teddy,Marton Csokas,1
156022,4,Teri,Chloë Grace Moretz,2
82702,13,Hiccup (voice),Jay Baruchel,0
82702,10,Stoick the Vast (voice),Gerard Butler,1
82702,11,Ruffnut (voice),Kristen Wiig,2
194662,2,Riggan,Michael Keaton,0
194662,3,Sam,Emma Stone,1
194662,4,Jake,Zach Galifianakis,2
85350,3,Mason,Ellar Coltrane,0
85350,4,Mom,Patricia Arquette,1
85350,5,Dad,Ethan Hawke,2
184098,13,Isaac,Adam Brody,0
184098,4,Dominic,Michael Ealy,1
184098,6,Jeremy Kern,Jerry Ferrara,2
209451,5,Angelo “Gyp” DeCarlo,Christopher Walken,0
209451,2,Tommy Devito,Vincent Piazza,1
209451,6,Francine Valli,Freya Tingley,2
250658,7,Himself,Aaron Swartz,0
250658,3,Himself,Tim Berners-Lee,1
250658,4,Himself,Cory Doctorow,2
91314,6,Cade Yeager,Mark Wahlberg,0
91314,8,Joshua,Stanley Tucci,1
91314,17,Harold Attinger,Kelsey Grammer,2
171372,4,Frank,Michael Fassbender,0
171372,8,Clara,Maggie Gyllenhaal,1
171372,9,Jon Burroughs,Domhnall Gleeson,2
180296,3,Joel,Paul Rudd,0
180296,8,Molly,Amy Poehler,1
180296,17,Kyle,Bill Hader,2
218836,2,Dusty Crophopper (voice),Dane Cook,0
218836,16,Blade Ranger (voice),Ed Harris,1
218836,1,Dipper (voice),Julie Bowen,2
226486,4,Tammy,Melissa McCarthy,0
226486,5,Pearl,Susan Sarandon,1
226486,8,Lenore,Kathy Bates,2
242224,1,Amelia,Essie Davis,0
242224,2,Samuel,Noah Wiseman,1
242224,3,Robbie,Daniel Henshall,2
244786,5,Andrew Neimann,Miles Teller,0
244786,6,Terence Fletcher,J.K. Simmons,1
244786,11,Nicole,Melissa Benoist,2
210577,7,Nick Dunne,Ben Affleck,0
210577,8,Amy Dunne,Rosamund Pike,1
210577,27,Margo Dunne,Carrie Coon,2
152790,9,Henry Altmann,Robin Williams,0
152790,7,Dr. Sharon Gill,Mila Kunis,1
152790,8,Aaron Altmann,Peter Dinklage,2
250766,3,Himself,Roger Ebert,0
119450,8,Caesar,Andy Serkis,0
119450,19,Malcolm,Jason Clarke,1
119450,17,Dreyfus,Gary Oldman,2
123109,3,Driver,Luke Evans,0
123109,4,Emma,Adelaide Clemens,1
123109,8,Hoag,Lee Tergesen,2
184346,4,Ralph Sarchie,Eric Bana,0
184346,9,Mendoza,Edgar Ramírez,1
184346,5,Jen,Olivia Munn,2
253235,3,Oren Little,Michael Douglas,0
253235,4,Leah,Diane Keaton,1
253235,5,Sarah,Sterling Jerins,2
225886,1,Annie,Cameron Diaz,0
225886,2,Jay,Jason Segel,1
225886,6,Robby,Rob Corddry,2
244267,9,Ian Gray,Michael Pitt,0
244267,10,Karen,Brit Marling,1
244267,11,Sofi,Astrid Bergès-Frisbey,2
238636,3,Leo Barnes,Frank Grillo,0
238636,5,Eva Sanchez,Carmen Ejogo,1
238636,6,Shane,Zach Gilford,2
118340,1,Peter Quill / Star-Lord,Chris Pratt,0
118340,10,Gamora,Zoe Saldana,1
118340,2,Drax the Destroyer,Dave Bautista,2
242095,1,Nic Eastman,Brenton Thwaites,0
242095,5,Haley Peterson,Olivia Cooke,1
242095,6,Jonah Breck,Beau Knapp,2
138103,1,Barney Ross,Sylvester Stallone,0
138103,2,Lee Christmas,Jason Statham,1
138103,13,Max Drummer,Harrison Ford,2
184315,4,Hercules,Dwayne Johnson,0
184315,6,Amphiarus,Ian McShane,1
184315,5,Cotys,John Hurt,2
157849,4,Günther Bachmann,Philip Seymour Hoffman,0
157849,2,Annabel Richter,Rachel McAdams,1
157849,5,Martha Sullivan,Robin Wright,2
231576,1,Aidan Bloom,Zach Braff,0
231576,5,Sarah Bloom,Kate Hudson,1
231576,4,Grace,Joey King,2
238603,1,Alex,Teo Halm,0
238603,2,Tuck,Astro,1
238603,3,Munch,Resse Hartwig,2
243683,1,Sean,Ryan Guzman,0
243683,2,Andie,Briana Evigan,1
243683,3,Jason,Stephen Boss,2
244566,6,Beth Slocum,Aubrey Plaza,0
244566,7,Zach Orfman,Dane DeHaan,1
244566,8,Maury Slocum,John C. Reilly,2
157845,2,Eric,Guy Pearce,0
157845,1,Reynolds,Robert Pattinson,1
157845,6,Henry,Scoot McNairy,2
239566,9,James Brown,Chadwick Boseman,0
239566,8,Bobby Byrd,Nelsan Ellis,1
239566,3,Ben Bart,Dan Aykroyd,2
229297,2,Stanley Crawford,Colin Firth,0
229297,1,Sophie Baker,Emma Stone,1
229297,4,Brice,Hamish Linklater,2
228194,1,Madam Mallory,Helen Mirren,0
228194,2,Hassan,Manish Dayal,1
228194,3,Papa,Om Puri,2
242643,0,Batman / Bruce Wayne (voice),Kevin Conroy,0
242643,11,Deadshot / Floyd Lawton (voice),Neal McDonough,1
242643,23,The Riddler / Edward Nigma (voice),Matthew Gray Gubler,2
76757,6,Jupiter Jones,Mila Kunis,0
76757,5,Caine Wise,Channing Tatum,1
76757,11,Stinger Apini,Sean Bean,2
98566,12,April O'Neil,Megan Fox,0
98566,17,Vernon Fenwick,Will Arnett,1
98566,19,Eric Sacks,William Fichtner,2
227156,7,The Giver,Jeff Bridges,0
227156,5,Chief Elder,Meryl Streep,1
227156,10,Jonas,Brenton Thwaites,2
193893,3,Ryan Davis,Jake Johnson,0
193893,4,Justin Chang,Damon Wayans Jr.,1
193893,2,Josie,Nina Dobrev,2
269650,2,Deunan Knute,Luci Christian,1
269650,3,Briareos Hecatonchires,David Matranga,2
269650,6,Two Horns (voice),Wendel Calvert,3
242022,1,Will McKenzie,Simon Bird,0
242022,2,Jay Cartwright,James Buckley,1
242022,3,Neil Sutherland,Blake Harrison,2
189,5,Marv,Mickey Rourke,0
189,3,Nancy,Jessica Alba,1
189,16,Dwight,Josh Brolin,2
249164,3,Mia Hall,Chloë Grace Moretz,0
249164,5,Adam,Jamie Blackley,1
249164,6,Kim Schein,Liana Liberato,2
221902,1,Sandra,Marion Cotillard,0
221902,2,Manu,Fabrizio Rongione,1
221902,5,Jean-Marc,Olivier Gourmet,2
220289,10,Hugh,Hugo Armstrong,0
220289,11,Em,Emily Baldoni,1
220289,4,Mike,Nicholas Brendon,2
282813,0,Nora,Ashley Grace,0
282813,1,Holden,Denis O'Hare,1
282813,2,Fitzie,James Buckley,2
256274,3,Scarlett,Perdita Weeks,1
256274,4,George,Ben Feldman,2
256274,5,Benji,Edwin Hodge,3
242090,5,Ethan,Mark Duplass,0
242090,4,Sophie,Elisabeth Moss,1
242090,3,The Therapist,Ted Danson,2
241848,3,David,Dan Stevens,1
241848,4,Anna Peterson,Maika Monroe,2
241848,5,Laura Peterson,Sheila Kelley,3
204922,1,Christine Lucas,Nicole Kidman,0
204922,2,Ben Lucas,Colin Firth,1
204922,3,Dr. Nash,Mark Strong,2
234200,7,Mark Ashton,Ben Schnetzer,0
234200,1,Cliff,Bill Nighy,1
234200,5,Hefina,Imelda Staunton,2
216282,3,Gary Morris,Richard Armitage,0
216282,11,Allison,Sarah Wayne Callies,1
216282,7,Pete,Matt Walsh,2
192145,3,Michael,Liam Neeson,0
192145,4,Julia,Mila Kunis,1
192145,5,Rick,James Franco,2
254191,1,Bea,Rose Leslie,0
254191,2,Paul,Harry Treadaway,1
254191,3,Will,Ben Huber,2
154400,1,Bob,Tom Hardy,0
154400,2,Nadia,Noomi Rapace,1
154400,3,Cousin Marv,James Gandolfini,2
244772,6,Maggie Dean,Kristen Wiig,0
244772,7,Milo Dean,Bill Hader,1
244772,8,Lance,Luke Wilson,2
287590,3,Hyoga (Voice),Kensho Ono,3
287590,5,Ikki (Voice),Kenji Nojima,5
287590,6,Shun (voice),Nobuhiko Okamoto,6
198663,3,Thomas,Dylan O'Brien,0
198663,12,Minho,Ki Hong Lee,1
198663,5,Teresa Agnes,Kaya Scodelario,2
136835,5,Colin Evans,Idris Elba,0
136835,6,Terri,Taraji P. Henson,1
136835,7,Meg,Leslie Bibb,2
244506,2,Amy Cole,Kristen Stewart,0
244506,3,Ali (as Payman Maadi),پیمان معادی,1
244506,4,Randy,Lane Garrison,2
248504,4,Fin Shepard,Ian Ziering,0
248504,0,April Wexler,Tara Reid,1
248504,1,Skye,Vivica A. Fox,2
270302,22,Miles Richards,Max Irons,0
270302,19,Alistair Ryle,Sam Claflin,1
270302,23,Harry Villiers,Douglas Booth,2
169917,7,Matthew Scudder,Liam Neeson,0
169917,8,Kenny Kristo,Dan Stevens,1
169917,16,Ray,David Harbour,2
244264,5,Megan Burch,Keira Knightley,0
244264,7,Annika Hunter,Chloë Grace Moretz,1
244264,8,Craig Hunter,Sam Rockwell,2
276843,4,Doug McLeod,David Tennant,0
276843,5,Abi McLeod,Rosamund Pike,1
276843,7,Gordie McLeod,Billy Connolly,2
265189,2,Ebba,Lisa Loven Kongsli,1
265189,3,Tomas,Johannes Bah Kuhnke,2
265189,4,Vera,Clara Wettergren,3
264656,1,Mary Bee Cuddy,Hilary Swank,1
264656,2,George Briggs,Tommy Lee Jones,2
264656,3,Arabella Sours,Grace Gummer,3
254904,4,Peter H. Devereaux,Pierce Brosnan,0
254904,5,David Mason,Luke Bracey,1
254904,6,Alice Fournier,Olga Kurylenko,2
157825,1,Kat Connor,Shailene Woodley,0
157825,2,Eve Connor,Eva Green,1
157825,3,Brock Connor,Christopher Meloni,2
284427,0,Benjamin,Tom Schilling,1
284427,1,Max,Elyas M’Barek,2
284427,2,Hanne Lindberg,Trine Dyrholm,3
170687,3,Archibald Snatcher (voice),Ben Kingsley,0
170687,8,Eggs (voice),Isaac Hempstead-Wright,1
170687,2,Winnie Portley-Rind (voice),Elle Fanning,2
149871,5,Princess Kaguya (voice),Aki Asakura,1
149871,6,Sutemaru (voice),Kengo Kora,2
149871,8,The Bamboo Cutter's Wife (voice),Nobuko Miyamoto,4
239678,1,Judd Altman,Jason Bateman,0
239678,13,Wendy Altman,Tina Fey,1
239678,7,Phillip Altman,Adam Driver,2
190859,44,Chris Kyle,Bradley Cooper,0
190859,11,Taya Renae Kyle,Sienna Miller,1
190859,14,Goat - Winston,Kyle Gallner,2
246403,1,Howard Howe,Michael Parks,0
246403,2,Wallace Bryton,Justin Long,1
246403,3,Teddy,Haley Joel Osment,2
254375,1,Hector,Simon Pegg,0
254375,2,Clara,Rosamund Pike,1
254375,35,Pathetic Jane,Tracy-Ann Oberman,2
149509,1,Ig Perrish,Daniel Radcliffe,0
149509,4,Merrin Williams,Juno Temple,1
149509,5,Glenna,Kelli Garner,2
250546,3,Mia Form,Annabelle Wallis,0
250546,11,John Form,Ward Horton,1
250546,7,Father Perez,Tony Amendola,2
151368,1,Nick Chambers,Elijah Wood,0
151368,6,Jill Goddard,Sasha Grey,1
151368,5,Chord,Neil Maskell,2
286554,0,Megan,Analeigh Tipton,1
286554,1,Alec,Miles Teller,2
286554,2,Faiza,Jessica Szohr,3
49017,6,Dracula / Vlad Tepes,Luke Evans,0
49017,7,Mirena / Mina Murray,Sarah Gadon,1
49017,8,Mehmed II,Dominic Cooper,2
227300,8,Stretch,Patrick Wilson,0
227300,7,Charlie,Jessica Alba,1
227300,10,Candace,Brooklyn Decker,2
262543,0,Jacq Vaucan,Antonio Banderas,0
262543,1,Rachel Vaucan,Birgitte Hjort Sørensen,1
262543,3,Wallace,Dylan McDermott,2
241254,4,Omar,Bruce Willis,0
241254,5,Paul,Jason Patric,1
241254,6,Sam,John Cusack,2
244761,3,Matthew,Ryan Reynolds,0
244761,4,Jeffrey,Scott Speedman,1
244761,6,Nicole,Rosario Dawson,2
206487,10,The Bartender,Ethan Hawke,0
206487,12,The Unmarried Mother,Sarah Snook,1
206487,11,Mr. Robertson,Noah Taylor,2
204436,6,Miss Acacia,Olivia Ruiz,1
246741,6,Vladislav,Jemaine Clement,0
246741,5,Viago,Taika Waititi,1
246741,7,Deacon,Jonathan Brugh,2
239571,1,Amanda Collier,Michelle Monaghan,0
239571,7,Dawson Cole,James Marsden,1
239571,8,Young Amanda Collier,Liana Liberato,2
245891,6,John Wick,Keanu Reeves,0
245891,20,Viggo Tarasov,Michael Nyqvist,1
245891,12,Iosef Tarasov,Alfie Allen,2
205587,9,Judge Joseph 'Joe' Palmer,Robert Duvall,0
205587,2,Henry 'Hank' Palmer,Robert Downey Jr.,1
205587,4,Samantha 'Sam' Powell,Vera Farmiga,2
228150,1,Don 'Wardaddy' Collier,Brad Pitt,0
